10.1093/mnras/stt2041	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, de Almeida, Barrio, Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Boller, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Fidalgo, Colin, Colombo, Contreras, Cortina, Cossio, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Mendez, Doert, Dom&iacute;nguez, Prester, Dorner, Doro, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Frantzen, Fruck, L&oacute;pez, Garczarczyk, Terrats, Gaug, Giavitto, Godinovi&cacute;, Munoz, Gozzini, Hadamek, Hadasch, Herrero, Hose, Hrupec, Idec, Kadenius, Knoetig, Kr&auml;henb&uuml;hl, Krause, Kushida, Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez-Coto, L&oacute;pez, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Masbou, Mazin, Menzel, Meucci, Miranda, Mirzoyan, Mold&oacute;n, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Partini, Persic, Prada, Moroni, Prandini, Preziuso, Puljak, Reichardt, Reinthal, Rhode, Rib&oacute;, Rico, Garcia, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Storz, Sun, Suri&cacute;, Takalo, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Weitzel, Zandanel, Zanin, Bouvier, Hayashida, Tajima, and Longo	 MAGIC upper limits on the GRB 090102 afterglow	 2014	 Monthly Notices of the Royal Astronomical Society	 ARTICLE	 7 

10.1088/1475-7516/2014/02/008	 Aleksi&cacute;, Ansoldi, Antonelli, Antoranz, Babic, Bangale, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Bonnefoy, Bonnoli, Borracci, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Einecke, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Frantzen, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadasch, Hayashida, Herrero, Hildebrand, Hose, Hrupec, Idec, Kadenius, Kellermann, Kodani, Konno, Krause, Kubo, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Mazin, Menzel, Meucci, Miranda, Mirzoyan, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nishijima, Nowak, Orito, Overkemping, Paiano, Palatiello, Paneque, Paoletti, Paredes, Paredes-Fortuny, Partini, Persic, Prada, Prada Moroni, Prandini, Preziuso, Puljak, Reinthal, Rhode, Rib&oacute;, Rico, Rodriguez Garcia, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Stamatescu, Stamerra, Steinbring, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Thaele, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Zandanel, Zanin, and Ibarra	 Optimized dark matter searches in deep observations of Segue 1 with MAGIC	 2014	 Journal of Cosmology and Astro-Particle Physics	 ARTICLE	 56 

0	 Erwin, Saglia, Thomas, Fabricius, Rusli, Nowak, Opitsch, Bender, Williams, and Mazzalay	 Supermassive Black Holes in Low-Mass Bulges, Pseudobulges, and Composite Bulges	 2014	 American Astronomical Society Meeting Abstracts #223	 INPROCEEDINGS	 0 

10.1088/0004-6256/146/6/160	 Rusli, Erwin, Saglia, Thomas, Fabricius, Bender, and Nowak	 Depleted Galaxy Cores and Dynamical Black Hole Masses	 2013	 The Astronomical Journal	 ARTICLE	 25 

10.1088/0004-6256/146/3/45	 Rusli, Thomas, Saglia, Fabricius, Erwin, Bender, Nowak, Lee, Riffeser, and Sharp	 The Influence of Dark Matter Halos on Dynamical Estimates of Black Hole Mass: 10 New Measurements for High-&sigma; Early-type Galaxies	 2013	 The Astronomical Journal	 ARTICLE	 34 

10.1051/0004-6361/201220714	 Aleksi&cacute;, Antonelli, Antoranz, Asensio, Backes, Barres de Almeida, Barrio, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Boller, Bonnefoy, Bonnoli, Borla Tridon, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Cossio, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Eisenacher, Elsaesser, Ferenc, Fonseca, Font, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadamek, Hadasch, Herrero, Hose, Hrupec, Jankowski, Kadenius, Klepser, Knoetig, Kr&auml;henb&uuml;hl, Krause, Kushida, La Barbera, Lelas, Leonardo, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Masbou, Mazin, Meucci, Miranda, Mirzoyan, Mold&oacute;n, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nieto, Nilsson, Nowak, Orito, Paiano, Palatiello, Paneque, Paoletti, Paredes, Partini, Persic, Pilia, Prada, Prada Moroni, Prandini, Puljak, Reichardt, Reinthal, Rhode, Rib&oacute;, Rico, R&uuml;gamer, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Spiro, Stamatescu, Stamerra, Steinke, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Weitzel, Zandanel, Zanin, MAGIC Collaboration, Longo, Lucarelli, Pittori, Vercellone, AGILE Team, Bastieri, Sbarra, Fermi-LAT Collaboration, Angelakis, Fuhrmann, Nestoras, Krichbaum, Sievers, Zensus, F-GAMMA program, Antonyuk, Baumgartner, Berduygin, Carini, Cook, Gehrels, Kadler, Kovalev, Kovalev, Krauss, Krimm, L&auml;hteenm&auml;ki, Lister, Max-Moerbeck, Pasanen, Pushkarev, Readhead, Richards, Sainio, Shakhovskoy, Sokolovsky, Tornikoski, Tueller, Weidinger, and Wilms	 The simultaneous low state spectral energy distribution of 1ES 2344+514 from radio to very high energies	 2013	 Astronomy and Astrophysics	 ARTICLE	 8 

0	 CTA Consortium, :, Abril, Acharya, Actis, Agnetta, Aguilar, Aharonian, Ajello, Akhperjanian, Alcubierre, Aleksic, Alfaro, Aliu, Allafort, Allan, Allekotte, Aloisio, Amato, Ambrosi, Ambrosio, Anderson, Ang&uuml;ner, Antonelli, Antonuccio, Antonucci, Antoranz, Aravantinos, Argan, Arlen, Aramo, Armstrong, Arnaldi, Arrabito, Asano, Ashton, Asorey, Aune, Awane, Baba, Babic, Baby, B&auml;hr, Bais, Baixeras, Bajtlik, Balbo, Balis, Balkowski, Ballet, Bamba, Bandiera, Barber, Barbier, Barcel&oacute;, Barnacka, Barnstedt, Barres de Almeida, Barrio, Basili, Basso, Bastieri, Bauer, Baushev, Becciani, Becerra, Becerra, Becherini, Bechtol, Becker Tjus, Beckmann, Bednarek, Behera, Belluso, Benbow, Berdugo, Berge, Berger, Bernard, Bernardino, Bernl&ouml;hr, Bertucci, Bhat, Bhattacharyya, Biasuzzi, Bigongiari, Biland, Billotta, Bird, Birsin, Bissaldi, Biteau, Bitossi, Blake, Blanch Bigas, Blasi, Bobkov, Boccone, B&ouml;ttcher, Bogacz, Bogart, Bogdan, Boisson, Boix Gargallo, Bolmont, Bonanno, Bonardi, Bonev, Bonifacio, Bonnoli, Bordas, Borgland, Borkowski, Bose, Botner, Bottani, Bouchet, Bourgeat, Boutonnet, Bouvier, Brau-Nogu&eacute;, Braun, Bretz, Briggs, Brigida, Bringmann, Britto, Brook, Brun, Brunetti, Bruno, Bucciantini, Buanes, Buckley, B&uuml;hler, Bugaev, Bulgarelli, Bulik, Busetto, Buson, Byrum, Cailles, Cameron, Camprecios, Canestrari, Cantu, Capalbi, Caraveo, Carmona, Carosi, Carosi, Carr, Carter, Carton, Caruso, Casanova, Cascone, Casiraghi, Castellina, Catalano, Cavazzani, Cazaux, Cerchiara, Cerruti, Chabanne, Chadwick, Champion, Chaves, Cheimets, Chen, Chiang, Chiappetti, Chikawa, Chitnis, Chollet, Christof, Chudoba, Cie&sacute;lar, Cillis, Cilmo, Codino, Cohen-Tanugi, Colafrancesco, Colin, Colome, Colonges, Compin, Conconi, Conforti, Connaughton, Conrad, Contreras, Coppi, Coridian, Corona, Corti, Cortina, Cossio, Costa, Costantini, Cotter, Courty, Couturier, Covino, Crimi, Criswell, Croston, Cusumano, Dafonseca, Dale, Daniel, Darling, Davids, Dazzi, de Angelis, De Caprio, De Frondat, de Gouveia Dal Pino, de la Calle, De La Vega, de los Reyes Lopez, de Lotto, De Luca, de Naurois, de Oliveira, de O&ntilde;a Wilhelmi, de Palma, de Souza, Decerprit, Decock, Deil, Delagnes, Deleglise, Delgado, della Volpe, Demange, Depaola, Dettlaff, Di Girolamo, Di Giulio, Di Paola, Di Pierro, di Sciascio, D&iacute;az, Dick, Dickherber, Dickinson, Diez-Blanco, Digel, Dimitrov, Disset, Djannati-Ata&iuml;, Doert, Dohmke, Domainko, Dominis Prester, Donat, Dorner, Doro, Dournaux, Drake, Dravins, Drury, Dubois, Dubois, Dubus, Dufour, Dumas, Dumm, Durand, Dwarkadas, Dyks, Dyrda, Ebr, Edy, Egberts, Eger, Einecke, Eleftheriadis, Elles, Emmanoulopoulos, Engelhaupt, Enomoto, Ernenwein, Errando, Etchegoyen, Evans, Falcone, Faltenbacher, Fantinel, Farakos, Farina, Farrell, Fasola, Favill, Fede, Federici, Fegan, Feinstein, Ferenc, Ferrando, Fesquet, Fetfatzis, Fiasson, Fillin-Martino, Fink, Finley, Finley, Fiorini, Firpo Curcoll, Flandrini, Fleischhack, Flores, Florin, Focke, F&ouml;hr, Fokitis, Font, Fontaine, Fornasa, F&ouml;rster, Fortson, Fouque, Franckowiak, Franco, Frankowski, Fransson, Fraser, Frei, Fresnillo, Fruck, Fugazza, Fujita, Fukazawa, Fukui, Funk, G&auml;bele, Gabici, Gabriele, Gadola, Galante, Gall, Gallant, G&aacute;mez-Garc&iacute;a, Garczarczyk, Garc&iacute;a, Garcia L&oacute;pez, Gardiol, Gargano, Garrido, Garrido, Gascon, Gaug, Gaweda, Gebremedhin, Geffroy, Gerard, Ghedina, Ghigo, Ghislain, Giannakaki, Gianotti, Giarrusso, Giavitto, Giebels, Giglietto, Gika, Giomi, Giommi, Giordano, Girard, Giro, Giuliani, Glanzman, Glicenstein, Godinovic, Golev, Gomez Berisso, G&oacute;mez-Ortega, Gonzalez, Gonz&aacute;lez, Gonz&aacute;lez, Gonz&aacute;lez Mu&ntilde;oz, Gothe, Grabarczyk, Gougerot, Graciani, Grandi, Gra&ntilde;ena, Granot, Grasseau, Gredig, Green, Greenshaw, Gr&eacute;goire, Grillo, Grimm, Grondin, Grube, Grudzinska, Gruev, Gr&uuml;newald, Grygorczuk, Guarino, Gunji, Gyuk, Hadasch, Hagedorn, Hagiwara, Hahn, Hakansson, Hallgren, Hamer Heras, Hara, Hardcastle, Harezlak, Harris, Hassan, Hatanaka, Haubold, Haupt, Hayakawa, Hayashida, Heller, Henault, Henri, Hermann, Hermel, Herrero, Hervet, Hidaka, Hinton, Hirotani, Hoffmann, Hofmann, Hofverberg, Holder, H&ouml;randel, Horns, Horville, Houles, Hrabovsky, Hrupec, Huan, Huber, Huet, Hughes, Humensky, Huovelin, Huppert, Ibarra, Ikawa, Illa, Impiombato, Incorvaia, Inoue, Inoue, Iocco, Ioka, Israel, Jablonski, Jacholkowska, Jacquemier, Jamrozy, Janiak, Jean, Jeanney, Jimenez, Jogler, Johnson, Johnson, Journet, Juffroy, Jung, Kaaret, Kabuki, Kagaya, Kakuwa, Kalkuhl, Kankanyan, Karastergiou, K&auml;rcher, Karczewski, Karkar, Kasperek, Kastana, Katagiri, Kataoka, Katarzy&nacute;ski, Katz, Kawanaka, Kazanas, Kelley-Hoskins, Kellner-Leidel, Kelly, Kendziorra, Kh&eacute;lifi, Kieda, Kifune, Kihm, Kishimoto, Kitamoto, Klu&zacute;niak, Knapic, Knapp, Kn&ouml;dlseder, K&ouml;ck, Kocot, Kodani, K&ouml;hne, Kohri, Kokkotas, Kolitzus, Komin, Kominis, Konno, K&ouml;ppel, Korohoda, Kosack, Koss, Kossakowski, Koul, Kowal, Koyama, Kozio&lstrok;, Kr&auml;henb&uuml;hl, Krause, Krawzcynski, Krennrich, Krepps, Kretzschmann, Krobot, Krueger, Kubo, Kudryavtsev, Kushida, Kuznetsov, La Barbera, La Palombara, La Parola, La Rosa, Lacombe, Lamanna, Lande, Languignon, Lapington, Laporte, Laurent, Lavalley, Le Flour, Le Padellec, Lee, Lee, Lef&egrave;vre, Leich, Leigui de Oliveira, Lelas, Lenain, Leoni, Leopold, Lerch, Lessio, Leto, Lieunard, Lieunard, Lindemann, Lindfors, Liolios, Lipniacka, Lockart, Lohse, Lombardi, Longo, Lopatin, Lopez, L&oacute;pez-Coto, L&oacute;pez-Oramas, Lorca, Lorenz, Louis, Lubinski, Lucarelli, L&uuml;decke, Ludwin, Luque-Escamilla, Lustermann, Luz, Lyard, Maccarone, Maccarone, Madejski, Madhavan, Mahabir, Maier, Majumdar, Malaguti, Malaspina, Maltezos, Manalaysay, Mancilla, Mandat, Maneva, Mangano, Manigot, Mannheim, Manthos, Maragos, Marcowith, Mariotti, Marisaldi, Markoff, Marsza&lstrok;ek, Martens, Mart&iacute;, Martin, Martin, Mart&iacute;nez, Mart&iacute;nez, Mart&iacute;nez, Massaro, Masserot, Mastichiadis, Mathieu, Matsumoto, Mattana, Mattiazzo, Maurer, Maurin, Maxfield, Maya, Mazin, Mc Comb, McCann, McCubbin, McHardy, McKay, Meagher, Medina, Melioli, Melkumyan, Melo, Mereghetti, Mertsch, Meucci, Meyer, Micha&lstrok;owski, Micolon, Mihailidis, Mineo, Minuti, Mirabal, Mirabel, Miranda, Mirzoyan, Mist&ograve;, Mizuno, Moal, Moderski, Mognet, Molinari, Molinaro, Montaruli, Monte, Monteiro, Moore, Moralejo Olaizola, Mordalska, Morello, Mori, Morlino, Morselli, Mottez, Moudden, Moulin, Mrusek, Mukherjee, Munar-Adrover, Muraishi, Murase, StJ. Murphy, Nagataki, Naito, Nakajima, Nakamori, Nakayama, Naumann, Naumann, Naumann-Godo, Nayman, Nedbal, Neise, Nellen, Neronov, Neustroev, Neyroud, Nicastro, Nicolau-Kukli&nacute;ski, Nied&zacute;wiecki, Niemiec, Nieto, Nikolaidis, Nishijima, Nishikawa, Noda, Nolan, Northrop, Nosek, Nowak, Nozato, Oakes, O'Brien, Ohira, Ohishi, Ohm, Ohoka, Okuda, Okumura, Olive, Ong, Orito, Orr, Osborne, Ostrowski, Otero, Otte, Ovcharov, Oya, Ozieblo, Padilla, Pagano, Paiano, Paillot, Paizis, Palanque, Palatka, Pallota, Palatiello, Panagiotidis, Panazol, Paneque, Panter, Panzera, Paoletti, Papayannis, Papyan, Paredes, Pareschi, Parraud, Parsons, Pauletta, Paz Arribas, Pech, Pedaletti, Pelassa, Pelat, Perez, Persic, Petrucci, Peyaud, Pichel, Pieloth, Pierre, Pita, Pivato, Pizzolato, Platino, Platos, Platzer, Podkladkin, Pogosyan, Pohl, Pojmanski, Ponz, Potter, Poutanen, Prandini, Prast, Preece, Profeti, Prokoph, Prouza, Proyetti, Puerto-Gim&eacute;nez, P&uuml;hlhofer, Puljak, Punch, Pyzio&lstrok;, Quel, Quesada, Quinn, Quirrenbach, Racero, Rain&ograve;, Rajda, Rameez, Ramon, Rando, Rannot, Rataj, Raue, Ravignani, Reardon, Reimann, Reimer, Reimer, Reitberger, Renaud, Renner, Reville, Rhode, Rib&oacute;, Ribordy, Richards, Richer, Rico, Ridky, Rieger, Ringegni, Ripken, Ristori, Rivi&egrave;re, Rivoire, Rob, Rodeghiero, Roeser, Rohlfs, Rojas, Romano, Romaszkan, Romero, Rosen, Rosier Lees, Ross, Rouaix, Rousselle, Rousselle, Rovero, Roy, Royer, Rudak, Rulten, Rupi&nacute;ski, Russo, Ryde, Saavedra, Sacco, Saemann, Saggion, Sahakian, Saito, Saito, Saito, Sakaki, Sakonaka, Salini, Sanchez, Sanchez-Conde, Sandoval, Sandaker, Sant'Ambrogio, Santangelo, Santos, Sanuy, Sapozhnikov, Sarkar, Sartore, Sasaki, Satalecka, Sawada, Scalzotto, Scapin, Scarcioffolo, Schafer, Schanz, Schlenstedt, Schlickeiser, Schmidt, Schmoll, Schovanek, Schroedter, Schubert, Schultz, Schultze, Schulz, Schure, Schussler, Schwab, Schwanke, Schwarz, Schwarzburg, Schweizer, Schwemmer, Schwendicke, Schwerdt, Segreto, Seiradakis, Sembroski, Servillat, Seweryn, Sharma, Shayduk, Shellard, Shi, Shibata, Shibuya, Shore, Shum, Sideras-Haddad, Sidoli, Sidz, Sieiro, Sikora, Silk, Sillanp&auml;&auml;, Singh, Sironi, Sitarek, Skole, Smareglia, Smith, Smith, Smith, Smith, Sobczy&nacute;ska, Sol, Sottile, Sowi&nacute;ski, Spanier, Spiga, Spyrou, Stamatescu, Stamerra, Starling, Stawarz, Steenkamp, Stegmann, Steiner, Stella, Stergioulas, Sternberger, Sterzel, Stinzing, Stodulski, Stolarczyk, Straumann, Strazzeri, Stringhetti, Suarez, Suchenek, Sugawara, Sulanke, Sun, Supanitsky, Suric, Sutcliffe, Sykes, Szanecki, Szepieniec, Szostek, Tagliaferri, Tajima, Takahashi, Takahashi, Takalo, Takami, Talbot, Tammi, Tanaka, Tanaka, Tasan, Tavani, Tavernet, Tejedor, Telezhinsky, Temnikov, Tenzer, Terada, Terrier, Teshima, Testa, Tezier, Thayer, Thuermann, Tibaldo, Tibaldo, Tibolla, Tiengo, Timpanaro, Tluczykont, Todero Peixoto, Tokanai, Tokarz, Toma, Tonachini, Torii, Tornikoski, Torres, Torres, Toscano, Toso, Tosti, Totani, Toussenel, Tovmassian, Travnicek, Treves, Trifoglio, Troyano, Tsinganos, Ueno, Umana, Umehara, Upadhya, Usher, Uslenghi, Vagnetti, Valdes-Galicia, Vallania, Vallejo, van Driel, van Eldik, Vandenbrouke, Vanderwalt, Vankov, Vasileiadis, Vassiliev, Veberic, Vegas, Vercellone, Vergani, Verzi, Vettolani, Veyssi&egrave;re, Vialle, Viana, Videla, Vigorito, Vincent, Vincent, Vink, Vlahakis, Vlahos, Vogler, Voisin, Vollhardt, von Gunten, Vorobiov, Vuerli, Waegebaert, Wagner, Wagner, Wagner, Wakely, Walter, Walther, Warda, Warwick, Wawer, Wawrzaszek, Webb, Wegner, Weinstein, Weitzel, Welsing, Werner, Wetteskind, White, Wierzcholska, Wiesand, Wilhelm, Wilkinson, Williams, Willingale, Winde, Winiarski, Wischnewski, Wi&sacute;niewski, Wojcik, Wood, W&ouml;rnlein, Xiong, Yadav, Yamamoto, Yamamoto, Yamazaki, Yanagita, Yebras, Yelos, Yoshida, Yoshida, Yoshikoshi, Yu, Zabalza, Zacharias, Zajczyk, Zampieri, Zanin, Zdziarski, Zech, Zhao, Zhou, Zietara, Ziolkowski, Zi&oacute;&lstrok;kowski, Zitelli, Zurbach, and Zychowski	 CTA contributions to the 33rd International Cosmic Ray Conference (ICRC2013)	 2013	 ArXiv e-prints	 ARTICLE	 3 

10.1051/0004-6361/201220722	 B&ouml;hringer, Chon, Collins, Guzzo, Nowak, and Bobrovskyi	 The extended ROSAT-ESO flux limited X-ray galaxy cluster survey (REFLEX II) II. Construction and properties of the survey	 2013	 Astronomy and Astrophysics	 ARTICLE	 13 

0	 Boehringer, Chon, Collins, Guzzo, Nowak, and Bobrovskyi	 VizieR Online Data Catalog: REFLEX II. Properties of the survey (Boehringer+ 2013)	 2013	 VizieR Online Data Catalog	 ARTICLE	 0 

10.1051/0004-6361/201321197	 Aleksi&cacute;, Antonelli, Antoranz, Asensio, Backes, Barres de Almeida, Barrio, Becerra Gonz&aacute;lez, Bednarek, Berger, Bernardini, Biland, Blanch, Bock, Boller, Bonnefoy, Bonnoli, Borla Tridon, Bretz, Carmona, Carosi, Carreto Fidalgo, Colin, Colombo, Contreras, Cortina, Cossio, Covino, Da Vela, Dazzi, De Angelis, De Caneva, De Lotto, Delgado Mendez, Doert, Dom&iacute;nguez, Dominis Prester, Dorner, Doro, Eisenacher, Elsaesser, Farina, Ferenc, Fonseca, Font, Fruck, Garc&iacute;a L&oacute;pez, Garczarczyk, Garrido Terrats, Gaug, Giavitto, Godinovi&cacute;, Gonz&aacute;lez Mu&ntilde;oz, Gozzini, Hadamek, Hadasch, Herrero, Hose, Hrupec, Idec, Jankowski, Kadenius, Klepser, Knoetig, Kr&auml;henb&uuml;hl, Krause, Kushida, La Barbera, Lelas, Lewandowska, Lindfors, Lombardi, L&oacute;pez, L&acute;pez-Coto, L&oacute;pez-Oramas, Lorenz, Lozano, Makariev, Mallot, Maneva, Mankuzhiyil, Mannheim, Maraschi, Marcote, Mariotti, Mart&iacute;nez, Masbou, Mazin, Meucci, Miranda, Mirzoyan, Mold&oacute;n, Moralejo, Munar-Adrover, Nakajima, Niedzwiecki, Nilsson, Nowak, Orito, Paiano, Palatiello, Paneque, Paoletti, Paredes, Partini, Persic, Prada, Prada Moroni, Prandini, Puljak, Reichardt, Reinthal, Rhode, Rib&oacute;, Rico, Saggion, Saito, Saito, Salvati, Satalecka, Scalzotto, Scapin, Schultz, Schweizer, Shore, Sillanp&auml;&auml;, Sitarek, Snidaric, Sobczynska, Spanier, Spiro, Stamatescu, Stamerra, Steinke, Storz, Sun, Suri&cacute;, Takalo, Takami, Tavecchio, Temnikov, Terzi&cacute;, Tescaro, Teshima, Tibolla, Torres, Toyama, Treves, Uellenbeck, Vogler, Wagner, Weitzel, Zandanel, Zanin, Longo, Lucarelli, Pittori, and Verrecchia	 Very high energy gamma-ray observation of the peculiar transient event Swift J1644+57 with the MAGIC telescopes and AGILE	 2013	 Astronomy and Astrophysics	 ARTICLE	 2 

10.1093/mnras/sts584	 Chon, B&ouml;hringer, and Nowak	 The extended ROSAT-ESO Flux-Limited X-ray Galaxy Cluster Survey (REFLEX II) - III. Construction of the first flux-limited supercluster sample	 2013	 Monthly Notices of the Royal Astronomical Society	 ARTICLE	 16 

